id,problem
429aqn,56% of students passed Geometry at the first attempt.
430aqo,58% of students passed Calculus at the first attempt.
431aqp,19 students passed both Geometry and Calculus at the first attempt.
432aqq,2 students did not pass any exam at the first attempt. Calculate how many students passed only the Algebra exam at the first attempt.
433aqr,The Bathula family has 6 sons. Each son has 3 sisters. How many children are there?
434aqs,A snail at the bottom of a well goes up 10 feet each day and slides back 5 feet at night. How many days does it take the snail reach the top of the well if it is 40 feet deep?
435aqt,"Iaminvitingsomepeopletoaparty,andIwanttoseatthemallat onelongtable. Iwanttoputtogetheraseriesofrectangulartables,$\cdot\cdot\cdot$and form one long table, as shown. What is a formula that relates the number of chairs"
436aqu,"The set A has c members, and the set B has f members, where c$\ge$f. What is the largest number of members A∪B i.e., the set of elements that are in A or B, could have?"
437aqv,"$Findallpossiblewaystofillinthemissingdigitssothatthenumber546,5__isdivisibleby^2$and 5 but not by 3."
438aqw,What base-eight numeral follows 37 ? eight
439aqx,Convert base-ten numeral 15 to base eight.
440aqy,$Twobusesleavetheterminalat^8A.M.Busnumber^36takes^85minutestocompleteitsroute$; bus number 86 takes 102 minutes. When is the next time the two buses will arrive together attheterminal(assumingtheyareontimeandtheyspendnotimewaitingbetweenroutes)?
441aqz,Let a$=$$25\cdot^53\cdot112.$Let b be such that the greatest common factor of a and b is$2\cdot^53\cdot^11$and the least common multiple of a and b is$25\cdot^33\cdot^53\cdot112.$Find
442ara,"If a is 50% more than b, then b is how many percent of a? Please round the answer to the nearest tenth."
443arb,"If the repeating decimal 0.8451 is represented by the fraction a, where a and b are positive b integers with no common factors greater than 1, find a+b."
444arc,The area of a circle is 36\pi$m^2.$What is the exact circumference?
445ard,The areas of the two smaller semicircles are 25\pi and 18\pi. 8 Find the area of the largest semicircle. 18\pi
446are,"Joe has three drinking cups: a cylinder-shaped, a cone- shaped and a semi-sphere-shaped. All of them have the same radius and height. The cylinder-shaped cup is full of water. Joewanttopourthewaterfromthecylinder-shaped cup to the other two cups. Which of the following is going to happen?"
447arf,"Given that l and l are parallel and t and t and are 1 2 1 2 transversals that intersect l 2 at P. Additionally, PT Q l 1 is perpendicular to l , m QPR$=$60◦, PT$=$TS and 1 T$PQ=5.$What is the length of PS? S$\sqrt$$\sqrt$"
448arg,"David, Bill and George are three thieves. One of them t 1 committed a robbery. During the interrogation they made the following statements: - David: Bill is not the robber. George is the robber. - Bill: David is innocent. George is the robber. - George: I am innocent. David is the robber. It was determined that one of them lied twice, one of them told the truth twice, and one lied once and told the truth once. Who is the robber?"
449arh,"Suppose$f(x)=ax+b.$If$f(f(f(x)))=64x+63,$what is a+b?"
450ari,"For which values of k does the system$x^2-y^2$$=0$$(x-k)2+y^2$$=2$have exactly two solutions of the form (x,y) where x and y are real numbers?"
451arj,"AlibraryisopeneverydayexceptSunday. Max,GusandZykvisitthelibrarytogetherforthe first time. After the first visit, Max always visits the library two days after her previous visit, except when the library is closed, in which case she goes 3 days after her previous visit. Gus always visits the library three days after his previous visit, except when the library is closed, in which case he goes 4 days after his previous visit. Zyk always makes his next visit 4 days after the previous visit, unless the library is closed, in which case he goes 5 days after his previous visit. If the second time they all visit the library together falls on Friday, what day of the week was their first visit?"
452ark,"In the triangle shown on the right, AB$=$BC$=$CD and AD$=$BD. Find the D measure of angle"
453arl,"Twoparticlesmoveclockwisearoundacirclewithcircumference300feet. The fasterparticlemovesataconstantspeedofR feetpersecond,andtheslower particle moves at a constant speed of r feet per second. If the particles meet every 50 seconds, then what is the value of R-r in feet per second?"
454arm,"For positive real numbers x, y, and z, which of the following is equivalent to x-1 2y 2$3z^5$3 ? (cid:113) (cid:113) (cid:113)"
455arn,"If f is a nonzero function (this means there is at least one x with f(x) (cid:$54)=$0) of real numbers such that$f(x+y)=f(x)f(y),$what are the possible values for f(0)?"
456aro,Find a so that the quadratic equation$(a-1)x^2+3x-a+2=0$has a solution x$=-1.$
457arp,"A group of 50 high school math concentration students are comparing how many of their threedifferentmathexams(Algebra,GeometryandCalculus)theypassedatthefirstattempt. You are given the following information:"
458arq,56% of students passed Geometry at the first attempt.
459arr,58% of students passed Calculus at the first attempt.
460ars,19 students passed both Geometry and Calculus at the first attempt.
461art,2 students did not pass any exam at the first attempt. Calculate how many students passed only the Algebra exam at the first attempt.
462aru,The Bathula family has 6 sons. Each son has 3 sisters. How many children are there?
463arv,A snail at the bottom of a well goes up 10 feet each day and slides back 5 feet at night. How many days does it take the snail reach the top of the well if it is 40 feet deep?
464arw,"Iaminvitingsomepeopletoaparty,andIwanttoseatthemallat onelongtable. Iwanttoputtogetheraseriesofrectangulartables,$\cdot\cdot\cdot$and form one long table, as shown. What is a formula that relates the number of chairs"
465arx,"The set A has c members, and the set B has f members, where c$\ge$f. What is the largest number of members A∪B i.e., the set of elements that are in A or B, could have?"
466ary,"$Findallpossiblewaystofillinthemissingdigitssothatthenumber546,5__isdivisibleby^2$and 5 but not by 3."
467arz,What base-eight numeral follows 37 ? eight
468asa,Convert base-ten numeral 15 to base eight.
469asb,$Twobusesleavetheterminalat^8A.M.Busnumber^36takes^85minutestocompleteitsroute$; bus number 86 takes 102 minutes. When is the next time the two buses will arrive together attheterminal(assumingtheyareontimeandtheyspendnotimewaitingbetweenroutes)?
470asc,Let a$=$$25\cdot^53\cdot112.$Let b be such that the greatest common factor of a and b is$2\cdot^53\cdot^11$and the least common multiple of a and b is$25\cdot^33\cdot^53\cdot112.$Find
471asd,"If a is 50% more than b, then b is how many percent of a? Please round the answer to the nearest tenth."
472ase,"If the repeating decimal 0.8451 is represented by the fraction a, where a and b are positive b integers with no common factors greater than 1, find a+b."
473asf,"3300 Therefore$a=2789$and b$=3300,$which makes a+b$=6089.$"
474asg,The area of a circle is 36\pi$m^2.$What is the exact circumference?
475ash,The areas of the two smaller semicircles are 25\pi and 18\pi. 8 Find the area of the largest semicircle. 18\pi
476asi,"Joehasthreedrinkingcups: acylinder-shaped,acone-shapedandasemi-sphere-shaped. All of them have the same radius and height. The cylinder-shaped cup is full of water. Joe want topourthewaterfromthecylinder-shapedcuptotheothertwocups. Whichofthefollowing is going to happen?"
477asj,"Given that l and l are parallel and t and t and are 1 2 1 2 transversals that intersect l 2 at P. Additionally, PT Q l 1 is perpendicular to l , m QPR$=$60◦, PT$=$TS and 1 T$PQ=5.$What is the length of PS? S$\sqrt$$\sqrt$"
478ask,"David, Bill and George are three thieves. One of them committed a robbery. During the interrogation they made the following statements: - David: Bill is not the robber. George is the robber. - Bill: David is innocent. George is the robber. - George: I am innocent. David is the robber. It was determined that one of them lied twice, one of them told the truth twice, and one lied once and told the truth once. Who is the robber?"
479asl,"Suppose$f(x)=ax+b.$If$f(f(f(x)))=64x+63,$what is a+b?"
480asm,"For which values of k does the system$x^2-y^2$$=0$$(x-k)2+y^2$$=2$have exactly two solutions of the form (x,y) where x and y are real numbers?"
481asn,"AlibraryisopeneverydayexceptSunday. Max,GusandZykvisitthelibrarytogetherforthe first time. After the first visit, Max always visits the library two days after her previous visit, except when the library is closed, in which case she goes 3 days after her previous visit. Gus always visits the library three days after his previous visit, except when the library is closed, in which case he goes 4 days after his previous visit. Zyk always makes his next visit 4 days after the previous visit, unless the library is closed, in which case he goes 5 days after his previous visit. If the second time they all visit the library together falls on Friday, what day of the week was their first visit?"
482aso,"In the triangle shown on the right, AB$=$BC$=$CD and AD$=$BD. Find the D measure of angle"
483asp,"Twoparticlesmoveclockwisearoundacirclewithcircumference300feet. Thefasterparticle moves at a constant speed of R feet per second, and the slower particle moves at a constant speed of r feet per second. If the particles meet every 50 seconds, then what is the value of R-r in feet per second?"
484asq,"If f is a nonzero function (this means there is at least one x with f(x) (cid:$54)=$0) of real numbers such that f(x+y)$=$f(x)f(y), what are the possible values for f(0)?"
485asr,"The expression$1+i+i^2+i^3+\cdot\cdot\cdot+i100,$where$i=$-1, is equal to"
486ass,"An arithmetic sequence is one in which each term after the first can be found by adding a constant to the preceeding term. That is, there is a fixed number d such that a$=$a +d n+1 n$foralln\ge^1.$$Ifthefirsttermofafinitearithmeticsequenceis^6andthelasttermis101and$the sum of all the terms is 1070, what are the first 3 terms?"
487ast,"$Jamestookatestwith^3parts.$$Hegot^20$%$ofthe^15multiplechoicequestionsrightand^85$%$ofthe^20shortanswerquestionsright.$$Ifhegot^75$%oftheentiretestright,whatpercentof the n vocabulary questions did he get right?"
488asu,Simplify$3(a^2+1)2+2(a-1)(a^2+1)-5(a-1)2-4(0.75a^4+3a-1).$
489asv,"If x+y$=a$and$x^2+y^2$$=b,$express$x^3+y^3$in terms of a and"
490asw,Simplify 1 1 + 1$\div$1-x 1+x 1+ x 1 - 1 1- x x +2 1-x 1+x
491asx,"Alargeschooldistricthasthreehighschools,DarthVaderHigh,DarthSidiusHigh,andYoda High. In the district, 55% of the students are male, and 2,175 students attend Darth Vader HighSchool. ThemalesaredistributedthroughtheDarthVaderHigh,DarthSidiusHigh,and Yoda High in the ratio 1 : 1 : 3. The females are distributed in the ratio 2 : 1 : 2. How many students attend Yoda High?"
492asy,"An auto insurance company has 10,000 policy holders. Each policy holder is classified as:"
493asz,"married or single.$Ofthesepolicyholders,3,000areyoung,4,600aremale,and^7,000aremarried.$Amongthe policyholders there are exactly 1,320 young males, 3,010 married males, and 1,400 young married persons. Finally, 600 of the policyholders are young married males. How many of the company’s policyholders are old married females?"
494ata,For what values of a will the following equation have no
495atb,"Determine all values of k so that the equation$kx^2-2x+4-4k=0$has two solutions, one of which is negative and the other is positive."
496atc,"Find the remainder when 3888,888 is divided by 5."
497atd,"Joehasthreedrinkingcups: acylinder-shaped,acone-shapedandasemi-sphere-shaped. All of them have the same radius and height. The cylinder-shaped cup is full of water. Joe want topourthewaterfromthecylinder-shapedcuptotheothertwocups. Whichofthefollowing is going to happen?"
498ate,"If A is a$3\times^3$matrix such that     1 2 3 4 2 4 6 8     A0 1 0 1$=$4 1 4 1,     2 0 2 0 0 1 0 1 what is the value in the third row, second column of A?"
499atf,"Supposeagroupofpeopleparticipateinamessagingsysteminwhichtheycansendmessages to others in the group. The system works according the following two rules: - If A can send a message to B and B can send a message to C, then C can send a message to"
500atg,"For which values of k does the system$x^2-y^2$$=0$$(x-k)2+y^2$$=2$haveexactlytwodistinctsolutionsintheform(x,y)wherebothx andy arerealnumbers?"
501ath,Find the number of pairs of positive integers that have greatest common divisor 3! and the least common multiple 18!.
502ati,"If log x+log y$=7,$then what is the value of log x + log y ? y x y x"
503atj,Thecirclesinthefigureshownareconcentric. Thechordshownistangent to the inner circle and has length 12. What is the area of the shaded region?
504atk,$Howmany^5-digitnumberswithalldigitsnon-zeroandnodigitrepeated$are divisible by 25?
505atl,"Each of two boxes contains 20 marbles, and each marble is either black or white. The total number of black marbles is different from the total number of white marbles. One marble is drawn at random from each box. The probability that both marbles are white is 0.21. What is the probability that both are black?"
506atm,"If the repeating decimal 0.8451 is represented by the fraction a, where a and b are positive b integers with no common factors greater than 1, find a+b."
507atn,"If$f(x)=$a and$g(x)=$b, and if (f ◦$g)(-1)=-1$and (f ◦$g)(1)=-3,$find a+3b. x-4 x 2 2"
508ato,"If sinx$=2cosx,$find the value of sinxcosx."
509atp,"Given equilateral triangle ABC with AB$=$2 and a point P in C the interior of ABC. Let S , S and S be the perpendicular 1 2 3 distances from P to each side of the triangle ABC. What is S +S +S ? 1 2 3"
510atq,"If f is a nonzero function (this means there is at least one x with f(x) (cid:$54)=$0) of real numbers such that f(x+y)$=$f(x)f(y), what are the possible values for f(0)?"
511atr,"The expression$1+i+i^2+i^3+\cdot\cdot\cdot+i100,$where$i=$-1, is equal to"
512ats,"An arithmetic sequence is one in which each term after the first can be found by adding a constant to the preceeding term. That is, there is a fixed number d such that a$=$a +d n+1 n$foralln\ge^1.$$Ifthefirsttermofafinitearithmeticsequenceis^6andthelasttermis101and$the sum of all the terms is 1070, what are the first 3 terms?"
513att,"$Jamestookatestwith^3parts.$$Hegot^20$%$ofthe^15multiplechoicequestionsrightand^85$%$ofthe^20shortanswerquestionsright.$$Ifhegot^75$%oftheentiretestright,whatpercentof the n vocabulary questions did he get right?"
514atu,Simplify$3(a^2+1)2+2(a-1)(a^2+1)-5(a-1)2-4(0.75a^4+3a-1).$
515atv,"If x+y$=a$and$x^2+y^2$$=b,$express$x^3+y^3$in terms of a and"
516atw,Simplify 1 1 + 1$\div$1-x 1+x 1+ x 1 - 1 1- x x +2 1-x 1+x
517atx,"Alargeschooldistricthasthreehighschools,DarthVaderHigh,DarthSidiusHigh,andYoda High. In the district, 55% of the students are male, and 2,175 students attend Darth Vader HighSchool. ThemalesaredistributedthroughtheDarthVaderHigh,DarthSidiusHigh,and Yoda High in the ratio 1 : 1 : 3. The females are distributed in the ratio 2 : 1 : 2. How many students attend Yoda High?"
518aty,"An auto insurance company has 10,000 policy holders. Each policy holder is classified as:"
519atz,"married or single.$Ofthesepolicyholders,3,000areyoung,4,600aremale,and^7,000aremarried.$Amongthe policyholders there are exactly 1,320 young males, 3,010 married males, and 1,400 young married persons. Finally, 600 of the policyholders are young married males. How many of the company’s policyholders are old married females?"
520aua,For what values of a will the following equation have no
521aub,"Determine all values of k so that the equation$kx^2-2x+4-4k=0$has two solutions, one of which is negative and the other is positive."
522auc,"Find the remainder when 3888,888 is divided by 5."
523aud,"Joehasthreedrinkingcups: acylinder-shaped,acone-shapedandasemi-sphere-shaped. All of them have the same radius and height. The cylinder-shaped cup is full of water. Joe want topourthewaterfromthecylinder-shapedcuptotheothertwocups. Whichofthefollowing is going to happen?"
524aue,"If A is a$3\times^3$matrix such that     1 2 3 4 2 4 6 8     A0 1 0 1$=$4 1 4 1,     2 0 2 0 0 1 0 1 what is the value in the third row, second column of A?"
525auf,"Supposeagroupofpeopleparticipateinamessagingsysteminwhichtheycansendmessages to others in the group. The system works according the following two rules: - If A can send a message to B and B can send a message to C, then C can send a message to"
526aug,"For which values of k does the system$x^2-y^2$$=0$$(x-k)2+y^2$$=2$haveexactlytwodistinctsolutionsintheform(x,y)wherebothx andy arerealnumbers?"
527auh,Find the number of pairs of positive integers that have greatest common divisor 3! and the least common multiple 18!.
528aui,"If log x+log y$=7,$then what is the value of log x + log y ? y x y x"
529auj,Thecirclesinthefigureshownareconcentric. Thechordshownistangent to the inner circle and has length 12. What is the area of the shaded region?
530auk,$Howmany^5-digitnumberswithalldigitsnon-zeroandnodigitrepeatedaredivisibleby^25$?
531aul,"Each of two boxes contains 20 marbles, and each marble is either black or white. The total number of black marbles is different from the total number of white marbles. One marble is drawn at random from each box. The probability that both marbles are white is 0.21. What is the probability that both are black?"
532aum,"If the repeating decimal 0.8451 is represented by the fraction a, where a and b are positive b integers with no common factors greater than 1, find a+b."
533aun,"If$f(x)=$a and$g(x)=$b, and if (f ◦$g)(-1)=-1$and (f ◦$g)(1)=-3,$find a+3b. x-4 x 2 2"
534auo,"If sinx$=2cosx,$find the value of sinxcosx."
535aup,"Given equilateral triangle ABC with AB$=$2 and a point P in C the interior of ABC. Let S , S and S be the perpendicular 1 2 3 distances from P to each side of the triangle ABC. What is S +S +S ? 1 2 3"
536auq,$TheEasterBunnycreatesagiantchocolateEastereggthatweighs^20pounds.$It is the exact same shape as a chocolate egg weighing 5 ounces. The egg that weighs 5 ounces is wrapped in 9$in^2$of foil. How much foil needs to be used to wrap the giant egg?
537aur,Which of the following equations is the equation of a circle whose center is on the line that bisects the first quadrant and that has no intercepts?
538aus,Which of the following equations could be the equation of the graph below.
539aut,How many triples of real numbers (x;y;z) satisfy the equations xy$=$z; yz$=$x; zx$=$y?
540auu,Let a and b be real numbers satisfying the equations a+b$=$1;$a^3+b^3$$=$2011: What is$a^2+b^2$?
541auv,Which of the following quadratic polynomials f satisfies the property: “f(n) is an integer whenever n is an integer”?
542auw,"A drawer contains red socks and black socks. When two socks are drawn at random, the probability that both are red is 1. How small can the number of socks 2 in the drawer be if the number of black socks is even?"
543aux,"What is the smallest number of coins (pennies, nickels, dimes, quarters, and half dollars) with which you can pay out any amount from 1 cent to 99 cents?"
544auy,A fair coin is tossed 10 times. What is the probability that exactly five of the tosses come up heads and five of them tails?
545auz,"How many zeros are at the end of 17!? (Recall that n! is the product of the first n positive integers, that is 2!$=$$2\cdot^1,$3!$=$$3\cdot^2\cdot^1,$and so on)"
546ava,A train moving 45 miles per hour meets and is passed by a train moving 35 miles per hour in a opposite direction. A passenger in the first train sees the second train takes 6 seconds to pass him. How long is the second train?
547avb,"Each morning Boris walks to school at a constant rate. At one-fourth of the way he passes the tractor station. At one-third of the way, the railroad station. At the tractor station its clock shows 7:30 A.M., and at the railroad station its clock shows 7:35 A.M. When does Boris reach school?"
548avc,"If Peter Piper can pick a peck of pickled peppers in 2 hours, and Tom Thumb can do it in 3 hours, and Mary Mary can do it in 5 hours, how long will it take them working all together?"
549avd,"If r 1 and r 2 are solutions of the equation x$=$$a\sqrt{x}+k^2,$then r 1 +r 2$=$?"
550ave,"For all x such that x ̸$=$5; 3; -3;0, what is 2 - 14 equal to? 2 2 x-5$2x^2-13x+15$4"
551avf,"Let x;y;z be real numbers. Suppose that (x+1)(y+1)(z+1) ̸$=$0, and x y z + +$=$1: x+1 y+1 z+1 Find all possible values of the quantity 2xyz +xy+yz+zx for all x;y;z with the above properties."
552avg,"Suppose a glass has a square base of side 2 units and height 2 units. A spider is standingatthecenterofthebottomofaglass. Thespiderwantstoreachadelicious ant that is standing at one of the top corners of the glass. Assume the spider walks at a constant speed on the surface of the glass and the ant, unaware of the danger, does not move. What distance should the spider walk to have her meal as quickly as possible?$\sqrt$$\sqrt$$\sqrt$$\sqrt$"
553avh,A quartet with 4 different instruments wants to play something (silence doesn’t count) with each possible combination of instruments. How many ways can this be done?
554avi,Which x is a solution of the equation$x^3+3x-4$$=$0?$\sqrt$$\sqrt$$\sqrt$$\sqrt$
555avj,"Find real numbers A, B and C so that for all real numbers x ̸$=$0;3;-1, the following identity holds 1 A B C$=$+ + x(x-3)(x+1) x x-3 x+1"
556avk,"An equation of the parabola through the three points (0;1), (1;4), (2;9) is: (a)f(x)$=$$-x^2+4x+1$(b)f(x)$=$$x^2-2x+1$(c)f(x)$=$$2x^2+2x+1$"
557avl,"The unit used for measuring the steepness of a hill is the “grade”. A grade of a to b means the hill rises a vertical units for every b horizontal units. If at some point, the hill is 3ft above the horizontal and the angle of elevation (cid:11) to that point ◦ is 30 , what is the approximate grade to the nearest integer of this hill?"
558avm,"Using the Pythagorean Theorem tells us that b$=$27. Since 5 is closer to 27 than 6, 7 or 8, and 3 is closer to$\sqrt^3$than 7 ,"
559avn,A circular corral was constructed with 600ft of barbed wire fence. Another circular corral with twice the area was constructed with the same type of fence. How much barbed wire was needed for the second?$\sqrt$$\sqrt$
560avo,"$Weknowthat\sqrt{thecircu}\sqrt{mferenceofC}$$1\sqrt{is}^2(cid$:25)R 1$=$600, so the circumference of C is 2(cid:25)R$=$2(cid:25)R 2$=$600 2. Thus 600 2ft of barbed 2 2 1 wire are needed. 11 SVSU 2011 Math Olympics Solutions Level I-page 12 of 13"
561avp,"Two concentric circles are drawn, the smaller with radius r and the larger with radius R. A central angle is drawn, such that the rays intersect each circle as shown in the figure. Given that the area of the triangle in the larger circle is three times the area of the corresponding triangle in the smaller circle, give the area lying between the two circles in terms of r.$\sqrt$$\sqrt$"
562avq,"A problem to celebrate the new year 2011, what are the last three digits of 20115?"
563avr,log$=$log +log +log +:::+log$=$? i-1 2-1 3-1 4-1 n-1$i=2$( )
564avs,Find an integer m in terms of n such that$=$- : k(k +1)(k +2) 4 m$k=1$
565avt,Let p(x)$=$12x+115. Find the smallest integer n$\ge$1 so that p(n) is not a prime number.
566avu,"If sin((cid:11)+(cid:12))$=$1 and sin((cid:11)-(cid:12))$=$1, for 0$<$(cid:11);(cid:12)$<$(cid:25), what is tan((cid:11)+2(cid:12))?$\sqrt{2}$2$\sqrt$"
567avv,Let a and b be real numbers satisfying the equations a+b$=$1;$(a^2$$+b^2)(a^3$$+b^3)$$=$26: What is$a^2$$+b^2$?
568avw,For how many integers n in the set {1;2;:::;2011} is$n^4$$-n^3$a cube?
569avx,"Joey has a slushy stand. He has found that if he charges$1.25 per slushy he can sell 150 slushies per day. For each 2 cents raise in price per slushy, he sells 1 less slushy per day. It costs him 25 cents to make a slushy. What price will maximize his pro(cid:12)t?"
570avy,"Ananagramofawordisanotherword(notnecessarilybelongingtotheEnglishlanguage) made up of the same letters. So the word \mom"" has three anagrams, namely \mmo"", \mom"", and \omm"". How many anagrams are there of \Mississippi""?"
571avz,"If (cid:18) is an angle in the (cid:12)rst quadrant, and 3cos(cid:18) - 4sin(cid:18)$=$2, what is the value of 3sin(cid:18)+4cos(cid:18)?$\sqrt$$\sqrt$"
572awa,Which of the following is a solution to the equation$8cos^2(cid$:18)-8cos(cid:18)+1$=$0? ( )
573awb,An integer-valued point in the xy-plane is a point (a;b) where both a and b are integers. How many integer-valued points are on or inside a circle of radius 4 centered at the origin?
574awc,"Suppose E is the foot of the perpendicular from C to diagonal BD in rectangle ABCD. If the lengths of perpendiculars from E to AD and AB are a and b, respectively, express the length d of diagonal BD in terms of a and"
575awd,"Semicircles are drawn on two sides of a rectangle ABCD in which the longer side AB is twice the length of the shorter side AD, as shown. QAP is a line segment with segment QA of length 5cm and segment AP with length 24cm. What is the length of the shorter side?"
576awe,"If ABCD is a square with side AB of length 1cm and the segments AA ,A B , C D , 1 1 1 1 1 and D D all have length 1cm, what is the area of the quadrilateral EFGH? 1 4 See the (cid:12)gure for the location of the points."
577awf,"A writes a letter to B and does not receive an answer. Assuming that in general one letter in n is lost in the mail, where n is some (cid:12)xed integer. Find the probability that B received the letter. It is to be assumed that B would have answered the letter if he had received it."
578awg,"In the game show \Let’s Make a Deal"", a contestant is presented with 3 doors. There is a prize behind one of the doors, and the host of the show knows which one. When the contestant makes a choice of door, at least one of the other doors will not have a prize, and the host will open a door (one not chosen by the contestant) with no prize. The contestant is given the option to change his choice after the host shows the door without a prize. If the contestant switches doors, what is the probability that he gets the door with the prize?"
579awh,"Suppose f(x)$=$ax+b. If f(f(f(x)))$=$125x+155, what is a+b?"
580awi,"Consider a right triangle ⊥ △ABC with a and b being the perpendicular legs and c the hypotenuse. If the triangle ABC is inscribed in a circle with radius r, (cid:12)nd$a^2$$+b^2$$+c^2.$"
581awj,Which of the following equations have the same graph?$x^2$-16 I: y$=$x+4 II: (x-4)y$=$$x^2$-16 III: y$=$x-4
582awk,"If f(2x)$=$4 , then 2f(x)$=$? 4+x"
583awl,"If f( x )$=$1 for all x ̸$=$0;1, then$f(tan^2(cid$:18))$=$? 1-x x"
584awm,Find the distance between two nonintersecting diagonals on two adjacent sides of a cube with side
585awn,"Find all positive integers n such that 1$<$n$<$1000 with the following property: the remainder when n is divided by 4 is 1, the remainder when n is divided by 7 is 1, the remainder when n is divided by 25 is 1."
586awo,"Observe that 4 can be expressed as the sum of natural numbers in 8 ways, taking into account the order of the terms: 4;3+1;1+3;2+2;2+1+1;1+2+1;1+1+2;1+1+1+1 How many such expressions are there for 2011?"
587awp,What are the last three digits of 52011?
588awq,log$=$log +log +log +:::+log$=$? i-1 2-1 3-1 4-1 n-1$i=2($)
589awr,Find an integer m in terms of n such that$=$- : k(k +1)(k +2) 4 m$k=1$
590aws,Let p(x)$=$12x+115. Find the smallest integer n$\ge$1 so that p(n) is not a prime number.
591awt,"If sin((cid:11)+(cid:12))$=$1 and sin((cid:11)-(cid:12))$=$1, for 0$<$(cid:11);(cid:12)$<$(cid:25), what is tan((cid:11)+2(cid:12))?$\sqrt{2}$2$\sqrt$"
592awu,Let a and b be real numbers satisfying the equations a+b$=$1;$(a^2$$+b^2)(a^3$$+b^3)$$=$26: What is$a^2$$+b^2$?
593awv,For how many integers n in the set {1;2;:::;2011} is$n^4$$-n^3$a cube?
594aww,"Joey has a slushy stand. He has found that if he charges$1.25 per slushy he can sell 150 slushies per day. For each 2 cents raise in price per slushy, he sells 1 less slushy per day. It costs him 25 cents to make a slushy. What price will maximize his pro(cid:12)t?"
595awx,"Ananagramofawordisanotherword(notnecessarilybelongingtotheEnglishlanguage) made up of the same letters. So the word \mom"" has three anagrams, namely \mmo"", \mom"", and \omm"". How many anagrams are there of \Mississippi""?"
596awy,"If (cid:18) is an angle in the (cid:12)rst quadrant, and 3cos(cid:18) - 4sin(cid:18)$=$2, what is the value of 3sin(cid:18)+4cos(cid:18)?$\sqrt$$\sqrt$"
597awz,Which of the following is a solution to the equation$8cos^2(cid$:18)-8cos(cid:18)+1$=$0? ( )
598axa,An integer-valued point in the xy-plane is a point (a;b) where both a and b are integers. How many integer-valued points are on or inside a circle of radius 4 centered at the origin?
599axb,"Suppose E is the foot of the perpendicular from C to diagonal BD in rectangle ABCD. If the lengths of perpendiculars from E to AD and AB are a and b, respectively, express the length d of diagonal BD in terms of a and"
600axc,"Semicircles are drawn on two sides of a rectangle ABCD in which the longer side AB is twice the length of the shorter side AD, as shown. QAP is a line segment with segment QA of length 5cm and segment AP with length 24cm. What is the length of the shorter side?"
601axd,"If ABCD is a square with side AB of length 1cm and the segments AA ,A B , C D , 1 1 1 1 1 and D D all have length 1cm, what is the area of the quadrilateral EFGH? 1 4 See the (cid:12)gure for the location of the points."
602axe,"A writes a letter to B and does not receive an answer. Assuming that in general one letter in n is lost in the mail, where n is some (cid:12)xed positive integer, (cid:12)nd the probability that B received the letter. It is to be assumed that B would have answered the letter if he had received it."
603axf,"In the game show \Let’s Make a Deal"", a contestant is presented with 3 doors. There is a prize behind one of the doors, and the host of the show knows which one. When the contestant makes a choice of door, at least one of the other doors will not have a prize, and the host will open a door (one not chosen by the contestant) with no prize. The contestant is given the option to change his choice after the host shows the door without a prize. If the contestant switches doors, what is the probability that he gets the door with the prize?"
604axg,"Suppose f(x)$=$ax+b. If f(f(f(x)))$=$125x+155, what is a+b?"
605axh,"Consider a right triangle ⊥ △ABC with a and b being the perpendicular legs and c the hypotenuse. If the triangle ABC is inscribed in a circle with radius r, (cid:12)nd$a^2$$+b^2$$+c^2.$"
606axi,Which of the following equations have the same graph?$x^2$-16 I: y$=$x+4 II: (x-4)y$=$$x^2$-16 III: y$=$x-4
607axj,"If f(2x)$=$4 , then 2f(x)$=$? 4+x"
608axk,"If f( x )$=$1 for all x ̸$=$0;1, then$f(tan^2(cid$:18))$=$? 1(cid:0)x x"
609axl,Find the distance between two nonintersecting diagonals on two adjacent sides of a cube with side
610axm,"Find all positive integers n such that 1$<$n$<$1000 with the following property: the remainder when n is divided by 4 is 1, the remainder when n is divided by 7 is 1, the remainder when n is divided by 25 is 1."
611axn,"Observe that 4 can be expressed as the sum of natural numbers in 8 ways, taking into account the order of the terms: 4;3+1;1+3;2+2;2+1+1;1+2+1;1+1+2;1+1+1+1 How many such expressions are there for 2011?"
612axo,What are the last three digits of 52011?
613axp,The Easter Bunny creates a giant chocolate Easter egg that weighs 20 pounds. It is the exact same shape as a chocolate egg weighing 5 ounces. The egg that weighs 5 ounces is wrapped in 9$in^2$of foil. How much foil needs to be used to wrap the giant egg?
614axq,Which of the following equations is the equation of a circle whose center is on the line that bisects the first quadrant and that has no intercepts?
615axr,Which of the following equations could be the equation of the graph below.
616axs,How many triples of real numbers (x;y;z) satisfy the equations xy$=$z; yz$=$x; zx$=$y?
617axt,Let a and b be real numbers satisfying the equations a+b$=$1;$a^3$$+b^3$$=$2011: What is$a^2$$+b^2$?
618axu,Which of the following quadratic polynomials f satisfies the property: “f(n) is an integer whenever n is an integer”?
619axv,"A drawer contains red socks and black socks. When two socks are drawn at random, the probability that both are red is 1. How small can the number of socks in the drawer be if 2 the number of black socks is even?"
620axw,"What is the smallest number of coins (pennies, nickels, dimes, quarters, and half dollars) with which you can pay out any amount from 1 cent to 99 cents?"
621axx,A fair coin is tossed 10 times. What is the probability that exactly five of the tosses come up heads and five of them tails?
